"","participantID","Trial","Time","PosX","PosY","PosZ","FacingAngle","Object","endloc","TrialTime","Results"
"1"," 3001","7","54.72667","-2.433045","-1.98684",1.48161,266.6907,"Plant","Trashcan"," 22.46447","Success"
"2"," 3001","7","54.94889","-2.439952","-1.994409",1.482332,266.2231,"Plant","Trashcan"," 22.46447","Success"
"3"," 3001","7","55.17111","-2.427922","-1.999157",1.486134,264.0862,"Plant","Trashcan"," 22.46447","Success"
"4"," 3001","7","55.39333","-2.411062","-1.994019",1.486848,264.2116,"Plant","Trashcan"," 22.46447","Success"
"5"," 3001","7","55.61555","-2.397975","-1.981195",1.486795,266.7277,"Plant","Trashcan"," 22.46447","Success"
"6"," 3001","7","55.83778","-2.391102","-1.974549",1.487625,266.0569,"Plant","Trashcan"," 22.46447","Success"
"7"," 3001","7","56.06","-2.387972","-1.973049",1.487788,263.6324,"Plant","Trashcan"," 22.46447","Success"
"8"," 3001","7","56.28222","-2.382034","-1.971843",1.488131,262.5839,"Plant","Trashcan"," 22.46447","Success"
"9"," 3001","7","56.50444","-2.384841","-1.956369",1.488165,276.5834,"Plant","Trashcan"," 22.46447","Success"
"10"," 3001","7","56.72667","-2.388732","-1.93679",1.488114,299.784,"Plant","Trashcan"," 22.46447","Success"
"11"," 3001","7","56.94889","-2.379937","-1.902249",1.477901,313.8354,"Plant","Trashcan"," 22.46447","Success"
"12"," 3001","7","57.17111","-2.356147","-1.858198",1.473876,325.7373,"Plant","Trashcan"," 22.46447","Success"
"13"," 3001","7","57.39333","-2.345579","-1.819833",1.472759,338.9754,"Plant","Trashcan"," 22.46447","Success"
"14"," 3001","7","57.61556","-2.365158","-1.793103",1.47006,351.7634,"Plant","Trashcan"," 22.46447","Success"
"15"," 3001","7","57.83778","-2.425086","-1.785352",1.467663,358.4991,"Plant","Trashcan"," 22.46447","Success"
"16"," 3001","7","58.06","-2.480618","-1.772071",1.46753,358.6974,"Plant","Trashcan"," 22.46447","Success"
"17"," 3001","7","58.28222","-2.507836","-1.750819",1.468511,359.7558,"Plant","Trashcan"," 22.46447","Success"
"18"," 3001","7","58.50444","-2.554641","-1.729389",1.472316,1.412845,"Plant","Trashcan"," 22.46447","Success"
"19"," 3001","7","58.72667","-2.591049","-1.718202",1.467971,359.1365,"Plant","Trashcan"," 22.46447","Success"
"20"," 3001","7","58.94889","-2.609673","-1.725096",1.469581,356.3727,"Plant","Trashcan"," 22.46447","Success"
"21"," 3001","7","59.17111","-2.640954","-1.766869",1.468753,316.6203,"Plant","Trashcan"," 22.46447","Success"
"22"," 3001","7","59.39333","-2.612935","-1.83596",1.468138,264.5157,"Plant","Trashcan"," 22.46447","Success"
"23"," 3001","7","59.61556","-2.564655","-1.840758",1.468386,251.349,"Plant","Trashcan"," 22.46447","Success"
"24"," 3001","7","59.83778","-2.550818","-1.835054",1.467809,253.7405,"Plant","Trashcan"," 22.46447","Success"
"25"," 3001","7","60.06","-2.575545","-1.804193",1.464213,275.6838,"Plant","Trashcan"," 22.46447","Success"
"26"," 3001","7","60.28222","-2.597781","-1.714311",1.462789,329.173,"Plant","Trashcan"," 22.46447","Success"
"27"," 3001","7","60.50444","-2.596036","-1.608544",1.451953,356.1382,"Plant","Trashcan"," 22.46447","Success"
"28"," 3001","7","60.72667","-2.590097","-1.471564",1.464257,359.6201,"Plant","Trashcan"," 22.46447","Success"
"29"," 3001","7","60.94889","-2.596326","-1.338176",1.46616,1.997224,"Plant","Trashcan"," 22.46447","Success"
"30"," 3001","7","61.17111","-2.637257","-1.200234",1.446346,3.444685,"Plant","Trashcan"," 22.46447","Success"
"31"," 3001","7","61.39333","-2.704852","-1.047153",1.455349,4.489278,"Plant","Trashcan"," 22.46447","Success"
"32"," 3001","7","61.61556","-2.739557","-0.884839",1.456084,6.178462,"Plant","Trashcan"," 22.46447","Success"
"33"," 3001","7","61.83778","-2.73762","-0.7184902",1.444689,4.717296,"Plant","Trashcan"," 22.46447","Success"
"34"," 3001","7","62.06","-2.729178","-0.5601115",1.454994,3.909423,"Plant","Trashcan"," 22.46447","Success"
"35"," 3001","7","62.28222","-2.732864","-0.4002513",1.440734,6.838924,"Plant","Trashcan"," 22.46447","Success"
"36"," 3001","7","62.50444","-2.752163","-0.2371795",1.446381,13.72624,"Plant","Trashcan"," 22.46447","Success"
"37"," 3001","7","62.72667","-2.754791","-0.07615738",1.445697,20.86825,"Plant","Trashcan"," 22.46447","Success"
"38"," 3001","7","62.94889","-2.729255","0.0768588",1.427753,26.70096,"Plant","Trashcan"," 22.46447","Success"
"39"," 3001","7","63.17111","-2.697345","0.2292065",1.441946,30.1603,"Plant","Trashcan"," 22.46447","Success"
"40"," 3001","7","63.39333","-2.67588","0.37602",1.43649,32.31192,"Plant","Trashcan"," 22.46447","Success"
"41"," 3001","7","63.61556","-2.668041","0.5210466",1.43942,41.23418,"Plant","Trashcan"," 22.46447","Success"
"42"," 3001","7","63.83778","-2.629163","0.6369665",1.444966,60.71939,"Plant","Trashcan"," 22.46447","Success"
"43"," 3001","7","64.06","-2.557347","0.72193",1.42873,81.00782,"Plant","Trashcan"," 22.46447","Success"
"44"," 3001","7","64.28223","-2.470709","0.8082088",1.43233,82.39433,"Plant","Trashcan"," 22.46447","Success"
"45"," 3001","7","64.50445","-2.390331","0.9407691",1.438176,55.11972,"Plant","Trashcan"," 22.46447","Success"
"46"," 3001","7","64.72667","-2.321352","1.075454",1.422609,32.8123,"Plant","Trashcan"," 22.46447","Success"
"47"," 3001","7","64.94889","-2.247402","1.203999",1.438663,16.02593,"Plant","Trashcan"," 22.46447","Success"
"48"," 3001","7","65.17111","-2.139603","1.316887",1.436177,7.10963,"Plant","Trashcan"," 22.46447","Success"
"49"," 3001","7","65.39333","-2.023274","1.417974",1.44971,356.7488,"Plant","Trashcan"," 22.46447","Success"
"50"," 3001","7","65.61555","-1.94462","1.528078",1.450338,342.3256,"Plant","Trashcan"," 22.46447","Success"
"51"," 3001","7","65.83778","-1.910864","1.655002",1.431589,331.0247,"Plant","Trashcan"," 22.46447","Success"
"52"," 3001","7","66.06001","-1.907464","1.793099",1.443839,322.2568,"Plant","Trashcan"," 22.46447","Success"
"53"," 3001","7","66.28223","-1.901023","1.92774",1.449198,314.3124,"Plant","Trashcan"," 22.46447","Success"
"54"," 3001","7","66.50445","-1.884065","2.066073",1.445486,309.9668,"Plant","Trashcan"," 22.46447","Success"
"55"," 3001","7","66.72667","-1.86027","2.215415",1.452908,327.6156,"Plant","Trashcan"," 22.46447","Success"
"56"," 3001","7","66.94889","-1.835389","2.3509",1.436566,358.7733,"Plant","Trashcan"," 22.46447","Success"
"57"," 3001","7","67.17111","-1.854132","2.477751",1.43705,25.20924,"Plant","Trashcan"," 22.46447","Success"
"58"," 3001","7","67.39333","-1.858141","2.595122",1.44084,47.21817,"Plant","Trashcan"," 22.46447","Success"
"59"," 3001","7","67.61555","-1.816831","2.698113",1.420535,64.12405,"Plant","Trashcan"," 22.46447","Success"
"60"," 3001","7","67.83778","-1.743411","2.787702",1.427025,75.51576,"Plant","Trashcan"," 22.46447","Success"
"61"," 3001","7","68.06001","-1.672873","2.881783",1.426304,84.71989,"Plant","Trashcan"," 22.46447","Success"
"62"," 3001","7","68.28223","-1.601728","2.994638",1.422461,91.17713,"Plant","Trashcan"," 22.46447","Success"
"63"," 3001","7","68.50445","-1.506095","3.090586",1.437395,95.09377,"Plant","Trashcan"," 22.46447","Success"
"64"," 3001","7","68.72667","-1.369287","3.147094",1.426897,96.31623,"Plant","Trashcan"," 22.46447","Success"
"65"," 3001","7","68.94889","-1.206492","3.160531",1.439379,95.55991,"Plant","Trashcan"," 22.46447","Success"
"66"," 3001","7","69.17111","-1.048746","3.17209",1.450022,94.65565,"Plant","Trashcan"," 22.46447","Success"
"67"," 3001","7","69.39333","-0.8914887","3.19108",1.434296,96.66774,"Plant","Trashcan"," 22.46447","Success"
"68"," 3001","7","69.61555","-0.7375428","3.202627",1.448941,107.7071,"Plant","Trashcan"," 22.46447","Success"
"69"," 3001","7","69.83778","-0.5911613","3.210444",1.452729,107.5694,"Plant","Trashcan"," 22.46447","Success"
"70"," 3001","7","70.06001","-0.445386","3.202998",1.445557,100.4042,"Plant","Trashcan"," 22.46447","Success"
"71"," 3001","7","70.28223","-0.3005724","3.180336",1.465385,96.48747,"Plant","Trashcan"," 22.46447","Success"
"72"," 3001","7","70.50445","-0.1611834","3.173934",1.4637,95.05571,"Plant","Trashcan"," 22.46447","Success"
"73"," 3001","7","70.72667","-0.02528967","3.18831",1.464034,98.79599,"Plant","Trashcan"," 22.46447","Success"
"74"," 3001","7","70.94889","0.1120253","3.197889",1.468706,101.0092,"Plant","Trashcan"," 22.46447","Success"
"75"," 3001","7","71.17111","0.2627693","3.182425",1.459254,100.841,"Plant","Trashcan"," 22.46447","Success"
"76"," 3001","7","71.39333","0.4264197","3.151783",1.464798,96.01515,"Plant","Trashcan"," 22.46447","Success"
"77"," 3001","7","71.61555","0.58834","3.139472",1.475161,90.08265,"Plant","Trashcan"," 22.46447","Success"
"78"," 3001","7","71.83778","0.7552708","3.143912",1.454072,88.7905,"Plant","Trashcan"," 22.46447","Success"
"79"," 3001","7","72.06001","0.9308451","3.160786",1.468554,91.71721,"Plant","Trashcan"," 22.46447","Success"
"80"," 3001","7","72.28223","1.102393","3.154873",1.473071,98.05907,"Plant","Trashcan"," 22.46447","Success"
"81"," 3001","7","72.50445","1.26899","3.120185",1.466999,104.2886,"Plant","Trashcan"," 22.46447","Success"
"82"," 3001","7","72.72667","1.433846","3.083327",1.488591,110.3745,"Plant","Trashcan"," 22.46447","Success"
"83"," 3001","7","72.94889","1.595821","3.068007",1.479068,116.4202,"Plant","Trashcan"," 22.46447","Success"
"84"," 3001","7","73.17111","1.759688","3.067126",1.484124,126.7991,"Plant","Trashcan"," 22.46447","Success"
"85"," 3001","7","73.39333","1.913656","3.038087",1.492306,137.8597,"Plant","Trashcan"," 22.46447","Success"
"86"," 3001","7","73.61555","2.055923","2.984911",1.478789,142.4998,"Plant","Trashcan"," 22.46447","Success"
"87"," 3001","7","73.83778","2.185879","2.910008",1.493932,147.4356,"Plant","Trashcan"," 22.46447","Success"
"88"," 3001","7","74.06001","2.31356","2.838397",1.49861,154.1715,"Plant","Trashcan"," 22.46447","Success"
"89"," 3001","7","74.28223","2.445634","2.771946",1.483363,162.9018,"Plant","Trashcan"," 22.46447","Success"
"90"," 3001","7","74.50445","2.557038","2.689316",1.481344,173.8377,"Plant","Trashcan"," 22.46447","Success"
"91"," 3001","7","74.72667","2.625138","2.585447",1.470678,175.3068,"Plant","Trashcan"," 22.46447","Success"
"92"," 3001","7","74.94889","2.661762","2.436938",1.495384,165.7533,"Plant","Trashcan"," 22.46447","Success"
"93"," 3001","7","75.17111","2.688023","2.285432",1.518916,161.1849,"Plant","Trashcan"," 22.46447","Success"
"94"," 3001","7","75.39333","2.725571","2.132852",1.500072,159.8877,"Plant","Trashcan"," 22.46447","Success"
"95"," 3001","7","75.61555","2.772602","2.000648",1.514516,159.0815,"Plant","Trashcan"," 22.46447","Success"
"96"," 3001","7","75.83778","2.786166","1.878109",1.509102,156.8566,"Plant","Trashcan"," 22.46447","Success"
"97"," 3001","7","76.06001","2.756939","1.758424",1.493642,149.5721,"Plant","Trashcan"," 22.46447","Success"
"98"," 3001","7","76.28223","2.710971","1.627364",1.506448,141.5215,"Plant","Trashcan"," 22.46447","Success"
"99"," 3001","7","76.50445","2.699669","1.516252",1.507721,136.4081,"Plant","Trashcan"," 22.46447","Success"
"100"," 3001","7","76.72667","2.724455","1.448111",1.497046,133.5036,"Plant","Trashcan"," 22.46447","Success"
"101"," 3001","7","76.94889","2.739337","1.39",1.500048,126.7819,"Plant","Trashcan"," 22.46447","Success"
"102"," 3001","14","200.1267","-2.999238","0.07871582",1.461158,94.16514,"Telescope","Wheelbarrow"," 22.21035","Success"
"103"," 3001","14","200.3489","-3.002243","0.07804638",1.460939,95.23111,"Telescope","Wheelbarrow"," 22.21035","Success"
"104"," 3001","14","200.5711","-3.004961","0.08115143",1.459365,95.71791,"Telescope","Wheelbarrow"," 22.21035","Success"
"105"," 3001","14","200.7933","-3.007048","0.08507873",1.460124,93.69834,"Telescope","Wheelbarrow"," 22.21035","Success"
"106"," 3001","14","201.0156","-3.010335","0.08805841",1.460217,91.25305,"Telescope","Wheelbarrow"," 22.21035","Success"
"107"," 3001","14","201.2378","-3.009391","0.08575019",1.458847,93.35394,"Telescope","Wheelbarrow"," 22.21035","Success"
"108"," 3001","14","201.46","-3.004169","0.08455291",1.457415,93.63556,"Telescope","Wheelbarrow"," 22.21035","Success"
"109"," 3001","14","201.6822","-2.994162","0.07907075",1.456417,102.568,"Telescope","Wheelbarrow"," 22.21035","Success"
"110"," 3001","14","201.9044","-2.984423","0.09276944",1.453849,107.8305,"Telescope","Wheelbarrow"," 22.21035","Success"
"111"," 3001","14","202.1267","-2.965412","0.1104456",1.455658,111.2141,"Telescope","Wheelbarrow"," 22.21035","Success"
"112"," 3001","14","202.3489","-2.949316","0.1014129",1.440741,124.3473,"Telescope","Wheelbarrow"," 22.21035","Success"
"113"," 3001","14","202.5711","-2.93845","0.05292713",1.429083,143.5191,"Telescope","Wheelbarrow"," 22.21035","Success"
"114"," 3001","14","202.7933","-2.933699","0.01173167",1.426156,159.7265,"Telescope","Wheelbarrow"," 22.21035","Success"
"115"," 3001","14","203.0156","-2.912123","-0.01427919",1.427225,178.8873,"Telescope","Wheelbarrow"," 22.21035","Success"
"116"," 3001","14","203.2378","-2.845107","-0.02650963",1.433882,187.7444,"Telescope","Wheelbarrow"," 22.21035","Success"
"117"," 3001","14","203.46","-2.769414","-0.05310134",1.446239,186.4856,"Telescope","Wheelbarrow"," 22.21035","Success"
"118"," 3001","14","203.6822","-2.724108","-0.1056775",1.455664,185.3556,"Telescope","Wheelbarrow"," 22.21035","Success"
"119"," 3001","14","203.9044","-2.723663","-0.1643842",1.453505,184.7287,"Telescope","Wheelbarrow"," 22.21035","Success"
"120"," 3001","14","204.1267","-2.739734","-0.2136302",1.454726,183.373,"Telescope","Wheelbarrow"," 22.21035","Success"
"121"," 3001","14","204.3489","-2.745884","-0.237411",1.459328,182.7111,"Telescope","Wheelbarrow"," 22.21035","Success"
"122"," 3001","14","204.5711","-2.746084","-0.2464185",1.456526,190.4238,"Telescope","Wheelbarrow"," 22.21035","Success"
"123"," 3001","14","204.7933","-2.766398","-0.2321469",1.446459,225.9809,"Telescope","Wheelbarrow"," 22.21035","Success"
"124"," 3001","14","205.0156","-2.764222","-0.1773965",1.445954,273.5772,"Telescope","Wheelbarrow"," 22.21035","Success"
"125"," 3001","14","205.2378","-2.736371","-0.1041096",1.439474,309.3135,"Telescope","Wheelbarrow"," 22.21035","Success"
"126"," 3001","14","205.46","-2.717135","-0.06089306",1.445522,338.7235,"Telescope","Wheelbarrow"," 22.21035","Success"
"127"," 3001","14","205.6822","-2.731888","-0.04493178",1.439148,357.8413,"Telescope","Wheelbarrow"," 22.21035","Success"
"128"," 3001","14","205.9044","-2.748033","0.0007713726",1.429037,14.69424,"Telescope","Wheelbarrow"," 22.21035","Success"
"129"," 3001","14","206.1267","-2.746877","0.07685015",1.411392,30.25304,"Telescope","Wheelbarrow"," 22.21035","Success"
"130"," 3001","14","206.3489","-2.767761","0.1874577",1.422348,35.46553,"Telescope","Wheelbarrow"," 22.21035","Success"
"131"," 3001","14","206.5711","-2.806426","0.3228573",1.437579,37.36114,"Telescope","Wheelbarrow"," 22.21035","Success"
"132"," 3001","14","206.7933","-2.792155","0.4529599",1.440911,42.25348,"Telescope","Wheelbarrow"," 22.21035","Success"
"133"," 3001","14","207.0156","-2.725517","0.5597043",1.435858,51.23126,"Telescope","Wheelbarrow"," 22.21035","Success"
"134"," 3001","14","207.2378","-2.641168","0.6474821",1.447367,71.32884,"Telescope","Wheelbarrow"," 22.21035","Success"
"135"," 3001","14","207.46","-2.575407","0.7627152",1.43141,80.40919,"Telescope","Wheelbarrow"," 22.21035","Success"
"136"," 3001","14","207.6822","-2.502376","0.8902378",1.440816,75.25751,"Telescope","Wheelbarrow"," 22.21035","Success"
"137"," 3001","14","207.9044","-2.399392","1.0181",1.433099,50.74488,"Telescope","Wheelbarrow"," 22.21035","Success"
"138"," 3001","14","208.1267","-2.27159","1.124875",1.444822,28.69194,"Telescope","Wheelbarrow"," 22.21035","Success"
"139"," 3001","14","208.3489","-2.163886","1.245492",1.447657,7.359405,"Telescope","Wheelbarrow"," 22.21035","Success"
"140"," 3001","14","208.5711","-2.081369","1.386674",1.436646,359.3075,"Telescope","Wheelbarrow"," 22.21035","Success"
"141"," 3001","14","208.7933","-2.014658","1.526866",1.452508,354.7301,"Telescope","Wheelbarrow"," 22.21035","Success"
"142"," 3001","14","209.0156","-1.955009","1.661",1.442166,335.1419,"Telescope","Wheelbarrow"," 22.21035","Success"
"143"," 3001","14","209.2378","-1.891927","1.789585",1.459167,319.6082,"Telescope","Wheelbarrow"," 22.21035","Success"
"144"," 3001","14","209.46","-1.86937","1.921659",1.455748,314.4436,"Telescope","Wheelbarrow"," 22.21035","Success"
"145"," 3001","14","209.6822","-1.871647","2.067539",1.435245,331.9286,"Telescope","Wheelbarrow"," 22.21035","Success"
"146"," 3001","14","209.9044","-1.860393","2.217296",1.445531,5.978382,"Telescope","Wheelbarrow"," 22.21035","Success"
"147"," 3001","14","210.1267","-1.839821","2.353536",1.434582,29.61498,"Telescope","Wheelbarrow"," 22.21035","Success"
"148"," 3001","14","210.3489","-1.791706","2.475214",1.436862,47.60266,"Telescope","Wheelbarrow"," 22.21035","Success"
"149"," 3001","14","210.5711","-1.746938","2.604286",1.434826,64.32744,"Telescope","Wheelbarrow"," 22.21035","Success"
"150"," 3001","14","210.7933","-1.701588","2.746529",1.433024,76.51939,"Telescope","Wheelbarrow"," 22.21035","Success"
"151"," 3001","14","211.0156","-1.628585","2.87704",1.436695,84.2852,"Telescope","Wheelbarrow"," 22.21035","Success"
"152"," 3001","14","211.2378","-1.502422","2.971933",1.422654,88.38985,"Telescope","Wheelbarrow"," 22.21035","Success"
"153"," 3001","14","211.46","-1.350065","3.040706",1.446928,91.00661,"Telescope","Wheelbarrow"," 22.21035","Success"
"154"," 3001","14","211.6822","-1.192941","3.097658",1.43691,93.80842,"Telescope","Wheelbarrow"," 22.21035","Success"
"155"," 3001","14","211.9044","-1.039229","3.145666",1.447886,105.5121,"Telescope","Wheelbarrow"," 22.21035","Success"
"156"," 3001","14","212.1267","-0.8875618","3.160576",1.448156,120.5604,"Telescope","Wheelbarrow"," 22.21035","Success"
"157"," 3001","14","212.3489","-0.7165546","3.160952",1.449862,111.8739,"Telescope","Wheelbarrow"," 22.21035","Success"
"158"," 3001","14","212.5711","-0.5434381","3.166014",1.46308,100.1353,"Telescope","Wheelbarrow"," 22.21035","Success"
"159"," 3001","14","212.7933","-0.3649113","3.178911",1.445218,96.10748,"Telescope","Wheelbarrow"," 22.21035","Success"
"160"," 3001","14","213.0156","-0.1795873","3.197309",1.469432,95.93298,"Telescope","Wheelbarrow"," 22.21035","Success"
"161"," 3001","14","213.2378","0.002800485","3.190238",1.465493,96.31905,"Telescope","Wheelbarrow"," 22.21035","Success"
"162"," 3001","14","213.46","0.1880648","3.159774",1.476645,97.06615,"Telescope","Wheelbarrow"," 22.21035","Success"
"163"," 3001","14","213.6822","0.3848658","3.152723",1.481273,94.89399,"Telescope","Wheelbarrow"," 22.21035","Success"
"164"," 3001","14","213.9044","0.5879806","3.178004",1.467998,90.16885,"Telescope","Wheelbarrow"," 22.21035","Success"
"165"," 3001","14","214.1267","0.7890109","3.20649",1.487243,89.32996,"Telescope","Wheelbarrow"," 22.21035","Success"
"166"," 3001","14","214.3489","0.9936322","3.207335",1.468422,91.4334,"Telescope","Wheelbarrow"," 22.21035","Success"
"167"," 3001","14","214.5711","1.198016","3.18233",1.495778,99.62302,"Telescope","Wheelbarrow"," 22.21035","Success"
"168"," 3001","14","214.7933","1.402565","3.171664",1.481632,109.4288,"Telescope","Wheelbarrow"," 22.21035","Success"
"169"," 3001","14","215.0156","1.60469","3.174245",1.489996,118.3455,"Telescope","Wheelbarrow"," 22.21035","Success"
"170"," 3001","14","215.2378","1.786548","3.144948",1.490619,130.5857,"Telescope","Wheelbarrow"," 22.21035","Success"
"171"," 3001","14","215.46","1.958762","3.078489",1.491879,138.9907,"Telescope","Wheelbarrow"," 22.21035","Success"
"172"," 3001","14","215.6822","2.124087","3.003077",1.504076,147.4876,"Telescope","Wheelbarrow"," 22.21035","Success"
"173"," 3001","14","215.9044","2.291029","2.921731",1.487151,158.0074,"Telescope","Wheelbarrow"," 22.21035","Success"
"174"," 3001","14","216.1267","2.438874","2.829846",1.510349,170.201,"Telescope","Wheelbarrow"," 22.21035","Success"
"175"," 3001","14","216.3489","2.553193","2.714693",1.493234,177.2232,"Telescope","Wheelbarrow"," 22.21035","Success"
"176"," 3001","14","216.5711","2.617804","2.569233",1.506339,186.0197,"Telescope","Wheelbarrow"," 22.21035","Success"
"177"," 3001","14","216.7933","2.682489","2.413659",1.507709,192.9837,"Telescope","Wheelbarrow"," 22.21035","Success"
"178"," 3001","14","217.0156","2.754047","2.247717",1.502624,199.9263,"Telescope","Wheelbarrow"," 22.21035","Success"
"179"," 3001","14","217.2378","2.797237","2.07932",1.511341,206.2574,"Telescope","Wheelbarrow"," 22.21035","Success"
"180"," 3001","14","217.46","2.802604","1.909979",1.489132,210.0453,"Telescope","Wheelbarrow"," 22.21035","Success"
"181"," 3001","14","217.6822","2.79424","1.736616",1.508293,200.5322,"Telescope","Wheelbarrow"," 22.21035","Success"
"182"," 3001","14","217.9044","2.783021","1.571233",1.493661,196.2896,"Telescope","Wheelbarrow"," 22.21035","Success"
"183"," 3001","14","218.1267","2.73693","1.427943",1.500034,222.9801,"Telescope","Wheelbarrow"," 22.21035","Success"
"184"," 3001","14","218.3489","2.663285","1.310657",1.497085,243.2989,"Telescope","Wheelbarrow"," 22.21035","Success"
"185"," 3001","14","218.5711","2.563013","1.236135",1.489878,254.8295,"Telescope","Wheelbarrow"," 22.21035","Success"
"186"," 3001","14","218.7933","2.440491","1.155377",1.496661,263.7947,"Telescope","Wheelbarrow"," 22.21035","Success"
"187"," 3001","14","219.0156","2.289061","1.054904",1.481577,266.1286,"Telescope","Wheelbarrow"," 22.21035","Success"
"188"," 3001","14","219.2378","2.134478","0.9775912",1.501003,269.6213,"Telescope","Wheelbarrow"," 22.21035","Success"
"189"," 3001","14","219.46","1.962591","0.9458758",1.48542,271.9943,"Telescope","Wheelbarrow"," 22.21035","Success"
"190"," 3001","14","219.6822","1.778895","0.9533983",1.499844,271.6259,"Telescope","Wheelbarrow"," 22.21035","Success"
"191"," 3001","14","219.9044","1.592693","0.9474705",1.502047,265.5883,"Telescope","Wheelbarrow"," 22.21035","Success"
"192"," 3001","14","220.1267","1.406916","0.9140848",1.492965,255.9479,"Telescope","Wheelbarrow"," 22.21035","Success"
"193"," 3001","14","220.3489","1.221412","0.902833",1.505519,251.9833,"Telescope","Wheelbarrow"," 22.21035","Success"
"194"," 3001","14","220.5711","1.036604","0.9240744",1.486499,247.2988,"Telescope","Wheelbarrow"," 22.21035","Success"
"195"," 3001","14","220.7933","0.8590149","0.9442513",1.507669,235.5253,"Telescope","Wheelbarrow"," 22.21035","Success"
"196"," 3001","14","221.0156","0.6940507","0.9342369",1.49549,228.8195,"Telescope","Wheelbarrow"," 22.21035","Success"
"197"," 3001","14","221.2378","0.5506946","0.8821392",1.485831,227.0872,"Telescope","Wheelbarrow"," 22.21035","Success"
"198"," 3001","14","221.46","0.4176262","0.8293407",1.483106,221.7442,"Telescope","Wheelbarrow"," 22.21035","Success"
"199"," 3001","14","221.6822","0.2889636","0.7785137",1.472232,215.9065,"Telescope","Wheelbarrow"," 22.21035","Success"
"200"," 3001","14","221.9044","0.1908924","0.7137052",1.482727,213.7151,"Telescope","Wheelbarrow"," 22.21035","Success"
"201"," 3001","24","251.4267","0.9172409","-3.220299",1.545009,359.5037,"Chair","Trashcan"," 23.30335","Success"
"202"," 3001","24","251.6489","0.9199167","-3.218962",1.546304,357.7405,"Chair","Trashcan"," 23.30335","Success"
"203"," 3001","24","251.8711","0.9180153","-3.231457",1.547045,352.6136,"Chair","Trashcan"," 23.30335","Success"
"204"," 3001","24","252.0933","0.9204968","-3.241455",1.547582,349.7844,"Chair","Trashcan"," 23.30335","Success"
"205"," 3001","24","252.3156","0.9235582","-3.250664",1.552151,348.9316,"Chair","Trashcan"," 23.30335","Success"
"206"," 3001","24","252.5378","0.9347819","-3.250603",1.549855,355.5857,"Chair","Trashcan"," 23.30335","Success"
"207"," 3001","24","252.76","0.9541477","-3.248496",1.541537,5.657142,"Chair","Trashcan"," 23.30335","Success"
"208"," 3001","24","252.9822","0.9693757","-3.244838",1.541112,16.84834,"Chair","Trashcan"," 23.30335","Success"
"209"," 3001","24","253.2045","0.97473","-3.238394",1.539664,46.06349,"Chair","Trashcan"," 23.30335","Success"
"210"," 3001","24","253.4267","0.9546826","-3.220145",1.535532,59.12848,"Chair","Trashcan"," 23.30335","Success"
"211"," 3001","24","253.6489","0.9411271","-3.20016",1.535087,61.49413,"Chair","Trashcan"," 23.30335","Success"
"212"," 3001","24","253.8711","0.9295808","-3.184931",1.535835,58.75395,"Chair","Trashcan"," 23.30335","Success"
"213"," 3001","24","254.0933","0.9277096","-3.186146",1.537931,61.40449,"Chair","Trashcan"," 23.30335","Success"
"214"," 3001","24","254.3156","0.9529332","-3.214396",1.534294,84.63834,"Chair","Trashcan"," 23.30335","Success"
"215"," 3001","24","254.5378","0.9774582","-3.262988",1.529075,103.4077,"Chair","Trashcan"," 23.30335","Success"
"216"," 3001","24","254.76","0.9998729","-3.302757",1.528815,121.462,"Chair","Trashcan"," 23.30335","Success"
"217"," 3001","24","254.9822","0.9979419","-3.326802",1.530482,153.2401,"Chair","Trashcan"," 23.30335","Success"
"218"," 3001","24","255.2045","0.9875568","-3.302755",1.528226,195.5576,"Chair","Trashcan"," 23.30335","Success"
"219"," 3001","24","255.4267","0.9712992","-3.245659",1.527408,236.3675,"Chair","Trashcan"," 23.30335","Success"
"220"," 3001","24","255.6489","0.9462485","-3.192221",1.524162,261.0741,"Chair","Trashcan"," 23.30335","Success"
"221"," 3001","24","255.8711","0.9045845","-3.160321",1.520125,270.5298,"Chair","Trashcan"," 23.30335","Success"
"222"," 3001","24","256.0934","0.8271688","-3.162764",1.526939,274.157,"Chair","Trashcan"," 23.30335","Success"
"223"," 3001","24","256.3156","0.7028246","-3.193097",1.519796,275.3054,"Chair","Trashcan"," 23.30335","Success"
"224"," 3001","24","256.5378","0.5600431","-3.228154",1.527633,276.9432,"Chair","Trashcan"," 23.30335","Success"
"225"," 3001","24","256.76","0.3878063","-3.230203",1.513447,278.2405,"Chair","Trashcan"," 23.30335","Success"
"226"," 3001","24","256.9822","0.2097803","-3.202356",1.526586,280.0382,"Chair","Trashcan"," 23.30335","Success"
"227"," 3001","24","257.2044","0.03516822","-3.170866",1.520006,295.1371,"Chair","Trashcan"," 23.30335","Success"
"228"," 3001","24","257.4267","-0.132901","-3.165291",1.506745,313.1856,"Chair","Trashcan"," 23.30335","Success"
"229"," 3001","24","257.6489","-0.2997619","-3.162174",1.518537,325.2942,"Chair","Trashcan"," 23.30335","Success"
"230"," 3001","24","257.8711","-0.477632","-3.140981",1.497885,320.5093,"Chair","Trashcan"," 23.30335","Success"
"231"," 3001","24","258.0934","-0.6779023","-3.127112",1.512953,290.0276,"Chair","Trashcan"," 23.30335","Success"
"232"," 3001","24","258.3156","-0.8620902","-3.11748",1.510308,272.8871,"Chair","Trashcan"," 23.30335","Success"
